,FSA_SystemDate,Transaction_Type,Behavioural draw-downs of committed facilities,Behavioural inflows from loans and advances,Behavioural outflows from deposits
2440,2023-08-31,C7330,1837098.26,12320243.66,1097083.49
2441,2023-08-31,C7340,1837098.26,12320243.66,1321899.13
2442,2023-08-31,C7350,1837098.26,12320243.66,1180077.85
2443,2023-08-31,C7360,1837098.26,12320243.66,1726256.35
2444,2023-08-31,C7370,1837098.26,12320243.66,7318721.43
2445,2023-08-31,C7380,1837098.26,12320243.66,1985002.91
2446,2023-08-31,C7390,1837098.26,12320243.66,1350531.83
2447,2023-08-31,C7400,1837098.26,12320243.66,2158543.87
2448,2023-08-31,C7410,1837098.26,12320243.66,1541687.53
2449,2023-08-31,C7420,1837098.26,12320243.66,2134959.61
2450,2023-08-31,C7430,1837098.26,12320243.66,978223.25
2451,2023-08-31,C7440,1837098.26,12320243.66,15125827.58
2452,2023-08-31,C7450,1837098.26,12320243.66,2083609.6300000001
2453,2023-08-31,C7460,1343303.25,10702931.38,2587952.65
2454,2023-08-31,C7470,1343303.25,10702931.38,1045102.21
2455,2023-08-31,C7480,1343303.25,10702931.38,1380175.77
2456,2023-08-31,C7490,1343303.25,10702931.38,654624.71
2457,2023-08-31,C7500,1343303.25,10702931.38,2269346.79
2458,2023-08-31,C7510,1343303.25,10702931.38,1251097.29
2459,2023-08-31,C7520,1343303.25,10702931.38,1666460.73
2460,2023-08-31,C7530,1343303.25,10702931.38,2032107.31
2461,2023-08-31,C7540,1343303.25,10702931.38,1326844.43
2462,2023-08-31,C7550,1343303.25,10702931.38,959717.59
2463,2023-08-31,C7560,1343303.25,10702931.38,1171402.69
2464,2023-08-31,C7570,1343303.25,10702931.38,1192079.67
2465,2023-08-31,C7580,1343303.25,10702931.38,1274633.97
2466,2023-08-31,C7590,1343303.25,10702931.38,2505281.07
2467,2023-08-31,C7600,1343303.25,10702931.38,8655787.889999999
2468,2023-08-31,C7610,1343303.25,10702931.38,8553800.99
2469,2023-08-31,C7620,1343303.25,10702931.38,4841213.97
2470,2023-08-31,C7630,1343303.25,10702931.38,7368307.07
2471,2023-08-31,C7640,1343303.25,10702931.38,9415473.0
2472,2023-08-31,C7650,1343303.25,10702931.38,14618779.29
2473,2023-08-31,C7660,1343303.25,10702931.38,11280930.07
2474,2023-08-31,C7670,1343303.25,10702931.38,7853683.67
2475,2023-08-31,C7680,1343303.25,10702931.38,20428888.4
2476,2023-08-31,C7690,1343303.25,10702931.38,17486677.91
2477,2023-08-31,C7700,1343303.25,10702931.38,21177947.03
2478,2023-08-31,C7710,1343303.25,10702931.38,18809487.37
2479,2023-08-31,C7720,1343303.25,10702931.38,20220297.85
2480,2023-08-31,C7730,1343303.25,10702931.38,4228706.99
2481,2023-08-31,C7740,1343303.25,10702931.38,170971447.7
2482,2023-08-31,C7750,1343303.25,10702931.38,19670066.39
2483,2023-08-31,C7760,1343303.25,10702931.38,8925306.850000001
2484,2023-09-08,C010,0.0,0.0,0.0
2485,2023-09-08,C020,0.0,0.0,0.0
2486,2023-09-08,C030,0.0,0.0,0.0
2487,2023-09-08,C040,0.0,0.0,0.0
2488,2023-09-08,C050,0.0,0.0,0.0
2489,2023-09-08,C060,0.0,0.0,0.0
2490,2023-09-08,C070,0.0,0.0,0.0
2491,2023-09-08,C080,0.0,0.0,0.0
2492,2023-09-08,C090,0.0,0.0,0.0
